index	query
000286	"name":"Storm Secret","type":"Topaz Ring","stats":[{"type":"and","filters":[]},{"type":"and","filters":[{"id":"explicit.stat_328541901","value":{"min":28}},{"id":"explicit.stat_2231156303","value":{"min":28}},{"id":"explicit.stat_1538773178"},{"id":"explicit.stat_1964607303"},{"id":"explicit.stat_28299254","value":{"min":48}},{"id":"explicit.stat_2007062029"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"},"quality":{"min":null,"max":0}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000287	"name":"Lochtonial Caress","type":"Iron Gauntlets","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":30}},{"id":"explicit.stat_681332047","value":{"min":15}},{"id":"explicit.stat_2891184298","value":{"min":15}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000288	"name":"Winds of Change","type":"Ancient Gauntlets","stats":[{"type":"and","filters":[{"id":"explicit.stat_1839076647","value":{"min":48}},{"id":"explicit.stat_3299347043","value":{"min":55}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000289	"name":"Atziri's Acuity","type":"Vaal Gauntlets","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":72}},{"id":"explicit.stat_328541901","value":{"min":76}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000290	"name":"Hrimsorrow","type":"Goathide Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_4080418644","value":{"min":30}},{"id":"explicit.stat_4220027924","value":{"min":30}},{"id":"explicit.stat_1662717006","value":{"min":11}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000291	"name":"Oskarm","type":"Nubuck Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":50}},{"id":"explicit.stat_2923486259","value":{"min":-10}},{"id":"explicit.stat_3680664274","value":{"min":12}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000292	"name":"Sadima's Touch","type":"Wool Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_884586851","value":{"min":10}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000293	"name":"Asenath's Gentle Touch","type":"Silk Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":78}},{"id":"explicit.stat_328541901","value":{"min":29}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000294	"name":"Vixen's Entrapment","type":"Embroidered Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_2378065031","value":{"min":20}},{"id":"explicit.stat_4052037485","value":{"min":85}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000295	"name":"Voidbringer","type":"Conjurer Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_737908626","value":{"min":145}},{"id":"explicit.stat_3736589033","value":{"min":78}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000296	"name":"Kalisa's Grace","type":"Samite Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":70}},{"id":"explicit.stat_328541901","value":{"min":30}},{"id":"explicit.stat_4052037485","disabled":true,"value":{"min":70}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000297	"name":"Grip of the Council","type":"Arcanist Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":48}},{"id":"explicit.stat_4220027924","value":{"min":38}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000298	"name":"Allelopathy","type":"Sorcerer Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_967627487","value":{"min":30}},{"id":"explicit.stat_4170725899","value":{"min":30}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000299	"name":"Aurseize","type":"Steelscale Gauntlets","stats":[{"type":"and","filters":[{"id":"explicit.stat_3917489142","value":{"min":50}},{"id":"explicit.stat_2451402625","value":{"min":60}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000301	"name":"Haemophilia","type":"Serpentscale Gauntlets","stats":[{"type":"and","filters":[{"id":"explicit.stat_3944782785","value":{"min":40}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000302	"name":"Wyrmsign","type":"Wyrmscale Gauntlets","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":70}},{"id":"explicit.stat_2451402625","value":{"min":155}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000303	"name":"Command of the Pit","type":"Riveted Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_3527617737","value":{"min":2}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000304	"name":"Saqawal's Winds","type":"Soldier Gloves","stats":[{"type":"count","filters":[{"id":"explicit.stat_1251945210","value":{"min":1.8,"max":2}},{"id":"explicit.stat_1251945210","value":{"min":-2,"max":-1.8}}],"value":{"min":1}}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000305	"name":"Null and Void","type":"Legion Gloves","stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_total_life","value":{"min":80}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000306	"name":"Facebreaker","type":"Strapped Mitts","stats":[{"type":"and","filters":[{"id":"explicit.stat_1814782245","value":{"min":795}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000307	"name":"Shadows and Dust","type":"Clasped Mitts","stats":[{"type":"and","filters":[{"id":"explicit.stat_3556824919","value":{"min":30}},{"id":"explicit.stat_587431675","value":{"min":30}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000308	"name":"The Embalmer","type":"Carnal Mitts","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":70}},{"id":"explicit.stat_2923486259","value":{"min":29}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000309	"name":"The Embalmer","type":"Carnal Mitts","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":70}},{"id":"explicit.stat_2923486259","value":{"min":29}},{"id":"explicit.stat_2011656677","value":{"min":25}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000310	"name":"Fenumus' Weave","type":"Carnal Mitts","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":50}},{"id":"explicit.stat_2672805335","value":{"min":9}},{"id":"explicit.stat_103928310","value":{"min":55}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000311	"name":"Blasphemer's Grasp","type":"Assassin's Mitts","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":60}},{"id":"explicit.stat_3261801346","value":{"min":50}},{"id":"explicit.stat_1999113824","value":{"min":190}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000312	"name":"Thunderfist","type":"Murder Mitts","stats":[{"type":"and","filters":[{"id":"explicit.stat_4052037485","value":{"min":30}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000313	"name":"Triad Grip","type":"Mesh Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_1994549323","value":{"min":10}},{"id":"explicit.stat_3321629045","value":{"min":120}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000314	"name":"Painseeker","type":"Shagreen Gloves","stats":[{"type":"and","filters":[{"id":"explicit.stat_1345113611","value":{"min":200}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000315	"name":"Hateforge","type":"Ancient Gauntlets","stats":[{"type":"and","filters":[]},{"type":"and","filters":[{"id":"explicit.stat_3415234440","value":{"max":-22}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000316	"name":"Hand of the Fervent","type":"Zealot Gloves","stats":[{"type":"and","filters":[]},{"type":"and","filters":[{"id":"explicit.stat_3321629045"},{"id":"explicit.stat_3299347043","value":{"min":70}},{"id":"explicit.stat_1415418540","value":{"min":15}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000317	"name":"Shaper's Touch","type":"Crusader Gloves","stats":[{"type":"and","filters":[]},{"type":"and","filters":[{"id":"explicit.stat_3321629045","value":{"min":118}},{"id":"explicit.stat_2196657026"},{"id":"explicit.stat_2042405614"},{"id":"explicit.stat_507075051"},{"id":"explicit.stat_506942497"},{"id":"explicit.stat_810772344"},{"id":"explicit.stat_2355151849"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000318	"name":"Breathstealer","type":"Hydrascale Gauntlets","stats":[{"type":"and","filters":[]},{"type":"and","filters":[{"id":"explicit.stat_2672805335","value":{"min":10}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000319	"name":"Machina Mitts","type":"Murder Mitts","stats":[{"type":"and","filters":[]},{"type":"and","filters":[{"id":"explicit.stat_807450540"},{"id":"explicit.stat_1092546321","value":{"min":-20,"max":-20}},{"id":"explicit.stat_604671218"},{"id":"explicit.stat_3530865840"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000320	"name":"Abhorrent Interrogation","type":"Ambush Mitts","stats":[{"type":"and","filters":[]},{"type":"and","filters":[{"id":"explicit.stat_1999113824"},{"id":"explicit.stat_2672805335","value":{"min":7}},{"id":"explicit.stat_1957711555","value":{"min":25}},{"id":"explicit.stat_3507915723"},{"id":"explicit.stat_3091072796"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000321	"name":"Feastbind","type":"Rustic Sash","stats":[{"type":"and","filters":[{"id":"explicit.stat_3299347043","value":{"min":40}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"},"quality":{"min":null,"max":0}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000322	"name":"The Retch","type":"Rustic Sash","stats":[{"type":"weight","filters":[{"id":"explicit.stat_4220027924","value":{"weight":1}},{"id":"explicit.stat_3299347043","value":{"weight":1}}],"value":{"min":119}}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"},"quality":{"min":null,"max":0}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000323	"name":"Coward's Chains","type":"Chain Belt","stats":[{"type":"and","filters":[{"id":"explicit.stat_2250533757","value":{"min":10}},{"id":"explicit.stat_1379411836","value":{"min":20}}]}],"filters":{"misc_filters":{"filters":{"quality":{"min":null,"max":0},"corrupted":{"option":"false"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000324	"name":"Coward's Legacy","type":"Chain Belt","stats":[{"type":"and","filters":[{"id":"explicit.stat_2250533757","value":{"min":10}},{"id":"explicit.stat_1379411836","value":{"min":20}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"},"quality":{"min":null,"max":0}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000325	"name":"Cyclopean Coil","type":"Leather Belt","stats":[{"type":"and","filters":[{"id":"explicit.stat_3143208761","value":{"min":15}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"},"quality":{"min":null,"max":0}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000326	"name":"Belt of the Deceiver","type":"Heavy Belt","stats":[{"type":"and","filters":[{"id":"explicit.stat_1310194496","value":{"min":25}},{"id":"explicit.stat_2901986750","value":{"min":15}},{"id":"explicit.stat_3299347043","value":{"min":38}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"},"quality":{"min":null,"max":0}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000327	"name":"Bisco's Leash","type":"Heavy Belt","stats":[{"type":"and","filters":[{"id":"explicit.stat_4220027924","value":{"min":40}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"},"quality":{"min":null,"max":0}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000328	"name":"String of Servitude","type":"Heavy Belt","stats":[{"type":"and","filters":[{"id":"implicit.stat_884586851","value":{"min":15}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"any"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000329	"name":"String of Servitude","type":"Heavy Belt","stats":[{"type":"and","filters":[{"id":"implicit.stat_304970526","value":{"min":36}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"any"},"quality":{"min":null,"max":0}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000330	"name":"Perandus Blazon","type":"Cloth Belt","stats":[{"type":"and","filters":[{"id":"explicit.stat_884586851","value":{"min":8}},{"id":"explicit.stat_1379411836","value":{"min":30}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"},"quality":{"min":null,"max":0}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
000331	"name":"The Flow Untethered","type":"Cloth Belt","stats":[{"type":"and","filters":[{"id":"explicit.stat_2672805335","value":{"min":15}},{"id":"explicit.stat_1004011302","value":{"min":20}}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"},"quality":{"min":null,"max":0}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}},"status":{"option":"any"}
